1978-D019,Fed Cup WG R2: ROU vs SUI,,4,D,19781127,1,200409,,,Petra Delhees Jauch,L,,SUI,,,,200935,,,Florenta Mihai,U,,ROU,,,,6-1 6-4,3,RR
1978-D019,Fed Cup WG R2: ROU vs SUI,,4,D,19781127,2,200337,,,Virginia Ruzici,R,,ROU,,,,201934,,,Anne Marie Ruegg,U,,SUI,,,,6-3 11-9,3,RR
1978-D020,Fed Cup WG R1: URS vs AUT,,4,D,19781127,1,200297,,,Natasha Chmyreva,U,,URS,,,,202244,,,Uschi Ulrich,U,,AUT,,,,6-0 6-2,3,RR
1978-D020,Fed Cup WG R1: URS vs AUT,,4,D,19781127,2,200228,,,Olga Morozova,U,,URS,,,,203773,,,Helena Wimmer,U,,AUT,,,,6-1 6-0,3,RR
1978-D021,Fed Cup WG R2: NED vs CHI,,4,D,19781127,1,200929,,,Elly Appel,U,,NED,,,,200949,,,Silvana Urroz,U,,CHI,,,,6-0 6-4,3,RR
1978-D021,Fed Cup WG R2: NED vs CHI,,4,D,19781127,2,200356,,,Betty Stove,U,,NED,,,,212650,,,Leyla Musalem,,,CHI,,,,6-4 6-4,3,RR
1978-D022,Fed Cup WG R1: NED vs MEX,,4,D,19781127,1,200929,,,Elly Appel,U,,NED,,,,212327,,,Alina Baraldi,,,MEX,,,,6-1 6-3,3,RR
1978-D022,Fed Cup WG R1: NED vs MEX,,4,D,19781127,2,200356,,,Betty Stove,U,,NED,,,,201933,,,Alejandra Vallejo,U,,MEX,,,,6-2 6-3,3,RR
1978-D023,Fed Cup WG R2: GBR vs FRG,,4,D,19781127,1,200366,,,Sylvia Hanika,U,,GER,,,,200266,,,Sue Barker,R,,GBR,,,,6-3 6-2,3,RR
1978-D023,Fed Cup WG R2: GBR vs FRG,,4,D,19781127,2,200237,,,Virginia Wade,R,,GBR,,,,200316,,,Heidi Eisterlehner,R,,GER,,,,6-0 6-3,3,RR
1978-D024,Fed Cup WG R2: AUS vs JPN,,4,D,19781127,1,200221,,,Dianne Balestrat,U,,AUS,,,,200253,,,Kiyoko Nomura,U,,JPN,,,,6-2 6-3,3,RR
1978-D024,Fed Cup WG R2: AUS vs JPN,,4,D,19781127,2,200176,,,Kerry Reid,R,,AUS,,,,200326,,,Naoko Sato,U,,JPN,,,,6-2 6-3,3,RR
1978-D025,Fed Cup WG QF: AUS vs NED,,4,D,19781127,1,200176,,,Kerry Reid,R,,AUS,,,,200929,,,Elly Appel,U,,NED,,,,6-1 6-1,3,RR
1978-D025,Fed Cup WG QF: AUS vs NED,,4,D,19781127,2,200209,,,Wendy Turnbull,U,,AUS,,,,200356,,,Betty Stove,U,,NED,,,,6-2 6-3,3,RR
1978-D026,Fed Cup WG PO: IRL vs FIN,,4,D,19780816,1,212787,,,Pirjo Ojala,,,FIN,,,,212784,,,Jo Sheridan,,,IRL,,,,6-4 3-6 6-3,3,RR
1978-D026,Fed Cup WG PO: IRL vs FIN,,4,D,19780816,2,212368,,,Helen Lennon,,,IRL,,,,212380,,,Elina Durchman,,,FIN,,,,6-2 2-6 6-1,3,RR
1978-D027,Fed Cup WG R1: FRG vs BRA,,4,D,19781127,1,200366,,,Sylvia Hanika,U,,GER,,,,203723,,,Vera Lucia Giugni,U,,BRA,,,,6-0 6-1,3,RR
1978-D027,Fed Cup WG R1: FRG vs BRA,,4,D,19781127,2,200316,,,Heidi Eisterlehner,R,,GER,,,,200962,,,Patricia Medrado,U,,BRA,,,,6-3 3-6 6-1,3,RR
1978-D028,Fed Cup WG QF: URS vs ROU,,4,D,19781127,1,200297,,,Natasha Chmyreva,U,,URS,,,,200935,,,Florenta Mihai,U,,ROU,,,,8-6 6-4,3,RR
1978-D028,Fed Cup WG QF: URS vs ROU,,4,D,19781127,2,200228,,,Olga Morozova,U,,URS,,,,200337,,,Virginia Ruzici,R,,ROU,,,,6-4 4-3 RET,5,RR
1978-D029,Fed Cup WG QF: USA vs FRA,,4,D,19781127,1,200397,,,Tracy Austin,R,,USA,,,,200312,,,Frederique Thibault,U,,FRA,,,,6-4 6-3,3,RR
1978-D029,Fed Cup WG QF: USA vs FRA,,4,D,19781127,2,200259,,,Chris Evert,R,,USA,,,,200314,,,Brigitte Simon Glinel,U,,FRA,,,,6-2 6-2,3,RR
1978-D030,Fed Cup WG R1: FRA vs SWE,,4,D,19781127,1,200152,,,Gail Benedetti,R,,FRA,,,,200321,,,Elisabeth Ekblom,U,,SWE,,,,6-3 6-3,3,RR
1978-D030,Fed Cup WG R1: FRA vs SWE,,4,D,19781127,2,200194,,,Francoise Durr,R,,FRA,,,,200315,,,Nina Bohm,U,,SWE,,,,6-4 6-1,3,RR
1978-D031,Fed Cup WG SF: AUS vs URS,,4,D,19781127,1,200176,,,Kerry Reid,R,,AUS,,,,200297,,,Natasha Chmyreva,U,,URS,,,,7-5 6-4,3,RR
1978-D031,Fed Cup WG SF: AUS vs URS,,4,D,19781127,2,200228,,,Olga Morozova,U,,URS,,,,200209,,,Wendy Turnbull,U,,AUS,,,,6-1 8-6,3,RR
1978-D032,Fed Cup WG SF: USA vs GBR,,4,D,19781127,1,200397,,,Tracy Austin,R,,USA,,,,200318,,,Michelle Tyler,U,,GBR,,,,6-1 6-1,3,RR
1978-D032,Fed Cup WG SF: USA vs GBR,,4,D,19781127,2,200259,,,Chris Evert,R,,USA,,,,200237,,,Virginia Wade,R,,GBR,,,,6-2 6-4,3,RR
1978-D033,Fed Cup WG QF: GBR vs TCH,,4,D,19781127,1,200318,,,Michelle Tyler,U,,GBR,,,,200460,,,Regina Marsikova,U,,CZE,,,,9-7 2-6 6-3,3,RR
1978-D033,Fed Cup WG QF: GBR vs TCH,,4,D,19781127,2,200320,,,Renata Tomanova,U,,GER,,,,200237,,,Virginia Wade,R,,GBR,,,,4-6 6-3 6-4,3,RR
1978-D034,Fed Cup WG R2: FRA vs ARG,,4,D,19781127,1,200152,,,Gail Benedetti,R,,FRA,,,,200803,,,Raquel Giscafre,U,,ARG,,,,6-1 6-3,3,RR
1978-D034,Fed Cup WG R2: FRA vs ARG,,4,D,19781127,2,200194,,,Francoise Durr,R,,FRA,,,,200961,,,Ivanna Madruga Osses,U,,ARG,,,,6-4 6-2,3,RR
1978-D035,Fed Cup WG R1: ARG vs DEN,,4,D,19781127,1,200803,,,Raquel Giscafre,U,,ARG,,,,201936,,,Anne Mette Sorensen,U,,DEN,,,,6-2 6-4,3,RR
1978-D035,Fed Cup WG R1: ARG vs DEN,,4,D,19781127,2,200961,,,Ivanna Madruga Osses,U,,ARG,,,,200247,,,Dorte Ekner,U,,DEN,,,,11-9 2-6 6-4,3,RR
